x,y,z
2.60,1.00,70.19
2.62,1.00,71.14
2.64,1.00,72.09
2.66,1.00,73.05
2.68,1.00,74.03
2.70,1.00,75.01
2.72,1.00,76.00
2.74,1.00,77.00
2.76,1.00,78.01
2.78,1.00,79.02
2.80,1.00,80.05
2.82,1.00,81.08
2.84,1.00,82.13
2.86,1.00,83.18
2.88,1.00,84.24
2.90,1.00,85.31
2.92,1.00,86.39
2.94,1.00,87.48
2.96,1.00,88.58
2.98,1.00,89.68
3.00,1.00,90.80
3.02,1.00,91.92
3.04,1.00,93.06
3.06,1.00,94.20
3.08,1.00,95.35
3.10,1.00,96.51
3.12,1.00,97.68
3.14,1.00,98.86
3.16,1.00,100.05
3.18,1.00,101.24
3.20,1.00,102.45
3.22,1.00,103.66
3.24,1.00,104.89
3.26,1.00,106.12
3.28,1.00,107.36
3.30,1.00,108.61
3.32,1.00,109.87
3.34,1.00,111.13
3.36,1.00,112.41
3.38,1.00,113.70
3.40,1.00,114.99
3.42,1.00,116.30
3.44,1.00,117.61
3.46,1.00,118.93
3.48,1.00,120.26
3.50,1.00,121.60
3.52,1.00,122.95
3.54,1.00,124.31
3.56,1.00,125.67
3.58,1.00,127.05
3.60,1.00,128.43
3.62,1.00,129.83
3.64,1.00,131.23
3.66,1.00,132.64
3.68,1.00,134.06
3.70,1.00,135.49
3.72,1.00,136.93
3.74,1.00,138.37
3.76,1.00,139.83
3.78,1.00,141.29
3.80,1.00,142.77
3.82,1.00,144.25
3.84,1.00,145.74
3.86,1.00,147.24
3.88,1.00,148.75
3.90,1.00,150.27
3.92,1.00,151.80
3.94,1.00,153.34
3.96,1.00,154.88
3.98,1.00,156.44
4.00,1.00,158.00
0.00,1.02,23.65
0.02,1.02,23.43
0.04,1.02,23.22
0.06,1.02,23.02
0.08,1.02,22.83
0.10,1.02,22.65
0.12,1.02,22.47
0.14,1.02,22.31
0.16,1.02,22.15
0.18,1.02,22.01
0.20,1.02,21.87
0.22,1.02,21.74
0.24,1.02,21.62
0.26,1.02,21.51
0.28,1.02,21.40
0.30,1.02,21.31
0.32,1.02,21.23
0.34,1.02,21.15
0.36,1.02,21.08
0.38,1.02,21.03
0.40,1.02,20.98
0.42,1.02,20.94
0.44,1.02,20.91
0.46,1.02,20.88
0.48,1.02,20.87
0.50,1.02,20.87
0.52,1.02,20.87
0.54,1.02,20.88
0.56,1.02,20.91
0.58,1.02,20.94
0.60,1.02,20.98
0.62,1.02,21.03
0.64,1.02,21.08
0.66,1.02,21.15
0.68,1.02,21.23
0.70,1.02,21.31
0.72,1.02,21.40
0.74,1.02,21.51
0.76,1.02,21.62
0.78,1.02,21.74
0.80,1.02,21.87
0.82,1.02,22.01
0.84,1.02,22.15
0.86,1.02,22.31
0.88,1.02,22.47
0.90,1.02,22.65
0.92,1.02,22.83
0.94,1.02,23.02
0.96,1.02,23.22
0.98,1.02,23.43
1.00,1.02,23.65
1.02,1.02,23.88
1.04,1.02,24.11
1.06,1.02,24.36
1.08,1.02,24.61
1.10,1.02,24.87
1.12,1.02,25.15
1.14,1.02,25.43
1.16,1.02,25.72
1.18,1.02,26.01
1.20,1.02,26.32
1.22,1.02,26.64
1.24,1.02,26.96
1.26,1.02,27.30
1.28,1.02,27.64
1.30,1.02,27.99
1.32,1.02,28.35
1.34,1.02,28.72
1.36,1.02,29.10
1.38,1.02,29.49
1.40,1.02,29.89
1.42,1.02,30.29
1.44,1.02,30.71
1.46,1.02,31.13
1.48,1.02,31.56
1.50,1.02,32.00
1.52,1.02,32.45
1.54,1.02,32.91
1.56,1.02,33.38
1.58,1.02,33.85
1.60,1.02,34.34
1.62,1.02,34.83
1.64,1.02,35.34
1.66,1.02,35.85
1.68,1.02,36.37
1.70,1.02,36.90
1.72,1.02,37.44
1.74,1.02,37.99
1.76,1.02,38.54
1.78,1.02,39.11
1.80,1.02,39.69
1.82,1.02,40.27
1.84,1.02,40.86
1.86,1.02,41.46
1.88,1.02,42.07
1.90,1.02,42.69
1.92,1.02,43.32
1.94,1.02,43.96
1.96,1.02,44.60
1.98,1.02,45.26
2.00,1.02,45.92
2.02,1.02,46.59
2.04,1.02,47.28
2.06,1.02,47.97
2.08,1.02,48.67
2.10,1.02,49.37
2.12,1.02,50.09
2.14,1.02,50.82
2.16,1.02,51.55
2.18,1.02,52.30
2.20,1.02,53.05
2.22,1.02,53.81
2.24,1.02,54.58
2.26,1.02,55.36
2.28,1.02,56.15
2.30,1.02,56.95
2.32,1.02,57.75
2.34,1.02,58.57
2.36,1.02,59.39
2.38,1.02,60.22
2.40,1.02,61.07
2.42,1.02,61.92
2.44,1.02,62.78
2.46,1.02,63.65
2.48,1.02,64.52
2.50,1.02,65.41
2.52,1.02,66.30
2.54,1.02,67.21
2.56,1.02,68.12
2.58,1.02,69.04
2.60,1.02,69.98
2.62,1.02,70.91
2.64,1.02,71.86
2.66,1.02,72.82
2.68,1.02,73.79
2.70,1.02,74.76
2.72,1.02,75.75
2.74,1.02,76.74
2.76,1.02,77.74
2.78,1.02,78.75
2.80,1.02,79.77
2.82,1.02,80.80
2.84,1.02,81.84
2.86,1.02,82.89
2.88,1.02,83.94
2.90,1.02,85.01
2.92,1.02,86.08
2.94,1.02,87.16
2.96,1.02,88.26
2.98,1.02,89.36
3.00,1.02,90.47
3.02,1.02,91.58
3.04,1.02,92.71
3.06,1.02,93.85
3.08,1.02,94.99
3.10,1.02,96.14
3.12,1.02,97.31
3.14,1.02,98.48
3.16,1.02,99.66
3.18,1.02,100.85
3.20,1.02,102.05
3.22,1.02,103.25
3.24,1.02,104.47
3.26,1.02,105.69
3.28,1.02,106.93
3.30,1.02,108.17
3.32,1.02,109.42
3.34,1.02,110.68
3.36,1.02,111.95
3.38,1.02,113.23
3.40,1.02,114.52
3.42,1.02,115.82
3.44,1.02,117.12
3.46,1.02,118.43
3.48,1.02,119.76
3.50,1.02,121.09
3.52,1.02,122.43
3.54,1.02,123.78
3.56,1.02,125.14
3.58,1.02,126.51
3.60,1.02,127.88
3.62,1.02,129.27
3.64,1.02,130.66
3.66,1.02,132.06
3.68,1.02,133.48
3.70,1.02,134.90
3.72,1.02,136.33
3.74,1.02,137.77
3.76,1.02,139.21
3.78,1.02,140.67
3.80,1.02,142.14
3.82,1.02,143.61
3.84,1.02,145.09
3.86,1.02,146.59
3.88,1.02,148.09
3.90,1.02,149.60
3.92,1.02,151.12
3.94,1.02,152.64
3.96,1.02,154.18
3.98,1.02,155.73
4.00,1.02,157.28
0.00,1.04,23.70
0.02,1.04,23.48
0.04,1.04,23.28
0.06,1.04,23.08
0.08,1.04,22.89
0.10,1.04,22.70
0.12,1.04,22.53
0.14,1.04,22.37
0.16,1.04,22.21
0.18,1.04,22.07
0.20,1.04,21.93
0.22,1.04,21.80
0.24,1.04,21.68
0.26,1.04,21.57
0.28,1.04,21.47
0.30,1.04,21.38
0.32,1.04,21.29
0.34,1.04,21.22
0.36,1.04,21.15
0.38,1.04,21.09
0.40,1.04,21.04
0.42,1.04,21.00
0.44,1.04,20.97
0.46,1.04,20.95
0.48,1.04,20.94
0.50,1.04,20.93
0.52,1.04,20.94
0.54,1.04,20.95
0.56,1.04,20.97
0.58,1.04,21.00
0.60,1.04,21.04
0.62,1.04,21.09
0.64,1.04,21.15
0.66,1.04,21.22
0.68,1.04,21.29
0.70,1.04,21.38
0.72,1.04,21.47
0.74,1.04,21.57
0.76,1.04,21.68
0.78,1.04,21.80
0.80,1.04,21.93
0.82,1.04,22.07
0.84,1.04,22.21
0.86,1.04,22.37
0.88,1.04,22.53
0.90,1.04,22.70
0.92,1.04,22.89
0.94,1.04,23.08
0.96,1.04,23.28
0.98,1.04,23.48
1.00,1.04,23.70
1.02,1.04,23.93
1.04,1.04,24.16
1.06,1.04,24.41
1.08,1.04,24.66
1.10,1.04,24.92
1.12,1.04,25.19
1.14,1.04,25.47
1.16,1.04,25.76
1.18,1.04,26.05
1.20,1.04,26.36
1.22,1.04,26.67
1.24,1.04,27.00
1.26,1.04,27.33
1.28,1.04,27.67
1.30,1.04,28.02
1.32,1.04,28.38
1.34,1.04,28.75
1.36,1.04,29.12
1.38,1.04,29.51
1.40,1.04,29.90
1.42,1.04,30.30
1.44,1.04,30.72
1.46,1.04,31.14
1.48,1.04,31.57
1.50,1.04,32.01
1.52,1.04,32.45
1.54,1.04,32.91
1.56,1.04,33.37
1.58,1.04,33.85
1.60,1.04,34.33
1.62,1.04,34.82
1.64,1.04,35.32
1.66,1.04,35.83
1.68,1.04,36.35
1.70,1.04,36.88
1.72,1.04,37.41
1.74,1.04,37.96
1.76,1.04,38.51
1.78,1.04,39.07
1.80,1.04,39.64
1.82,1.04,40.22
1.84,1.04,40.81
1.86,1.04,41.41
1.88,1.04,42.02
1.90,1.04,42.63
1.92,1.04,43.26
1.94,1.04,43.89
1.96,1.04,44.53
1.98,1.04,45.19
2.00,1.04,45.85
2.02,1.04,46.51
2.04,1.04,47.19
2.06,1.04,47.88
2.08,1.04,48.57
2.10,1.04,49.28
2.12,1.04,49.99
2.14,1.04,50.71
2.16,1.04,51.44
2.18,1.04,52.18
2.20,1.04,52.93
2.22,1.04,53.69
2.24,1.04,54.45
2.26,1.04,55.23
2.28,1.04,56.01
2.30,1.04,56.81
2.32,1.04,57.61
2.34,1.04,58.42
2.36,1.04,59.24
2.38,1.04,60.07
2.40,1.04,60.90
2.42,1.04,61.75
2.44,1.04,62.60
2.46,1.04,63.47
2.48,1.04,64.34
2.50,1.04,65.22
2.52,1.04,66.11
2.54,1.04,67.01
2.56,1.04,67.92
2.58,1.04,68.84
2.60,1.04,69.76
2.62,1.04,70.70
2.64,1.04,71.64
2.66,1.04,72.59
2.68,1.04,73.55
2.70,1.04,74.52
2.72,1.04,75.50
2.74,1.04,76.49
2.76,1.04,77.48
2.78,1.04,78.49
2.80,1.04,79.50
2.82,1.04,80.53
2.84,1.04,81.56
2.86,1.04,82.60
2.88,1.04,83.65
2.90,1.04,84.71
2.92,1.04,85.78
2.94,1.04,86.85
2.96,1.04,87.94
2.98,1.04,89.03
3.00,1.04,90.13
3.02,1.04,91.24
3.04,1.04,92.37
3.06,1.04,93.49
3.08,1.04,94.63
3.10,1.04,95.78
3.12,1.04,96.94
3.14,1.04,98.10
3.16,1.04,99.27
3.18,1.04,100.46
3.20,1.04,101.65
3.22,1.04,102.85
3.24,1.04,104.06
3.26,1.04,105.28
3.28,1.04,106.50
3.30,1.04,107.74
3.32,1.04,108.98
3.34,1.04,110.24
3.36,1.04,111.50
3.38,1.04,112.77
3.40,1.04,114.05
3.42,1.04,115.34
3.44,1.04,116.64
3.46,1.04,117.94
3.48,1.04,119.26
3.50,1.04,120.58
3.52,1.04,121.91
3.54,1.04,123.26
3.56,1.04,124.61
3.58,1.04,125.97
3.60,1.04,127.34
3.62,1.04,128.71
3.64,1.04,130.10
3.66,1.04,131.49
3.68,1.04,132.90
3.70,1.04,134.31
3.72,1.04,135.73
3.74,1.04,137.16
3.76,1.04,138.60
3.78,1.04,140.05
3.80,1.04,141.51
3.82,1.04,142.97
3.84,1.04,144.45
3.86,1.04,145.93
3.88,1.04,147.42
3.90,1.04,148.93
3.92,1.04,150.44
3.94,1.04,151.95
3.96,1.04,153.48
3.98,1.04,155.02
4.00,1.04,156.57
0.00,1.06,23.76
0.02,1.06,23.54
0.04,1.06,23.33
0.06,1.06,23.13
0.08,1.06,22.95
0.10,1.06,22.76
0.12,1.06,22.59
0.14,1.06,22.43
0.16,1.06,22.28
0.18,1.06,22.13
0.20,1.06,21.99
0.22,1.06,21.87
0.24,1.06,21.75
0.26,1.06,21.64
0.28,1.06,21.54
0.30,1.06,21.44
0.32,1.06,21.36
0.34,1.06,21.29
0.36,1.06,21.22
0.38,1.06,21.16
0.40,1.06,21.11
0.42,1.06,21.07
0.44,1.06,21.04
0.46,1.06,21.02
0.48,1.06,21.01
0.50,1.06,21.00
0.52,1.06,21.01
0.54,1.06,21.02
0.56,1.06,21.04
0.58,1.06,21.07
0.60,1.06,21.11
0.62,1.06,21.16
0.64,1.06,21.22
0.66,1.06,21.29
0.68,1.06,21.36
0.70,1.06,21.44
0.72,1.06,21.54
0.74,1.06,21.64
0.76,1.06,21.75
0.78,1.06,21.87
0.80,1.06,21.99
0.82,1.06,22.13
0.84,1.06,22.28
0.86,1.06,22.43
0.88,1.06,22.59
0.90,1.06,22.76
0.92,1.06,22.95
0.94,1.06,23.13
0.96,1.06,23.33
0.98,1.06,23.54
1.00,1.06,23.76
1.02,1.06,23.98
1.04,1.06,24.21
1.06,1.06,24.46
1.08,1.06,24.71
1.10,1.06,24.97
1.12,1.06,25.23
1.14,1.06,25.51
1.16,1.06,25.80
1.18,1.06,26.09
1.20,1.06,26.40
1.22,1.06,26.71
1.24,1.06,27.03
1.26,1.06,27.36
1.28,1.06,27.70
1.30,1.06,28.05
1.32,1.06,28.41
1.34,1.06,28.77
1.36,1.06,29.15
1.38,1.06,29.53
1.40,1.06,29.92
1.42,1.06,30.32
1.44,1.06,30.73
1.46,1.06,31.15
1.48,1.06,31.58
1.50,1.06,32.01
1.52,1.06,32.46
1.54,1.06,32.91
1.56,1.06,33.37
1.58,1.06,33.84
1.60,1.06,34.32
1.62,1.06,34.81
1.64,1.06,35.31
1.66,1.06,35.82
1.68,1.06,36.33
1.70,1.06,36.86
1.72,1.06,37.39
1.74,1.06,37.93
1.76,1.06,38.48
1.78,1.06,39.04
1.80,1.06,39.61
1.82,1.06,40.18
1.84,1.06,40.77
1.86,1.06,41.36
1.88,1.06,41.97
1.90,1.06,42.58
1.92,1.06,43.20
1.94,1.06,43.83
1.96,1.06,44.47
1.98,1.06,45.12
2.00,1.06,45.77
2.02,1.06,46.44
2.04,1.06,47.11
2.06,1.06,47.79
2.08,1.06,48.48
2.10,1.06,49.18
2.12,1.06,49.89
2.14,1.06,50.61
2.16,1.06,51.34
2.18,1.06,52.07
2.20,1.06,52.82
2.22,1.06,53.57
2.24,1.06,54.33
2.26,1.06,55.10
2.28,1.06,55.88
2.30,1.06,56.67
2.32,1.06,57.47
2.34,1.06,58.27
2.36,1.06,59.09
2.38,1.06,59.91
2.40,1.06,60.74
2.42,1.06,61.58
2.44,1.06,62.43
2.46,1.06,63.29
2.48,1.06,64.16
2.50,1.06,65.04
2.52,1.06,65.92
2.54,1.06,66.81
2.56,1.06,67.72
2.58,1.06,68.63
2.60,1.06,69.55
2.62,1.06,70.48
2.64,1.06,71.42
2.66,1.06,72.36
2.68,1.06,73.32
2.70,1.06,74.28
2.72,1.06,75.26
2.74,1.06,76.24
2.76,1.06,77.23
2.78,1.06,78.23
2.80,1.06,79.24
2.82,1.06,80.25
2.84,1.06,81.28
2.86,1.06,82.31
2.88,1.06,83.36
2.90,1.06,84.41
2.92,1.06,85.47
2.94,1.06,86.54
2.96,1.06,87.62
2.98,1.06,88.71
3.00,1.06,89.80
3.02,1.06,90.91
3.04,1.06,92.02
3.06,1.06,93.15
3.08,1.06,94.28
3.10,1.06,95.42
3.12,1.06,96.57
3.14,1.06,97.72
3.16,1.06,98.89
3.18,1.06,100.07
3.20,1.06,101.25
3.22,1.06,102.45
3.24,1.06,103.65
3.26,1.06,104.86
3.28,1.06,106.08
3.30,1.06,107.31
3.32,1.06,108.54
3.34,1.06,109.79
3.36,1.06,111.04
3.38,1.06,112.31
3.40,1.06,113.58
3.42,1.06,114.86
3.44,1.06,116.15
3.46,1.06,117.45
3.48,1.06,118.76
3.50,1.06,120.08
3.52,1.06,121.40
3.54,1.06,122.74
3.56,1.06,124.08
3.58,1.06,125.43
3.60,1.06,126.79
3.62,1.06,128.16
3.64,1.06,129.54
3.66,1.06,130.93
3.68,1.06,132.32
3.70,1.06,133.73
3.72,1.06,135.14
3.74,1.06,136.56
3.76,1.06,137.99
3.78,1.06,139.43
3.80,1.06,140.88
3.82,1.06,142.34
3.84,1.06,143.80
3.86,1.06,145.28
3.88,1.06,146.76
3.90,1.06,148.26
3.92,1.06,149.76
3.94,1.06,151.27
3.96,1.06,152.79
3.98,1.06,154.31
4.00,1.06,155.85
0.00,1.08,23.81
0.02,1.08,23.60
0.04,1.08,23.39
0.06,1.08,23.20
0.08,1.08,23.01
0.10,1.08,22.83
0.12,1.08,22.66
0.14,1.08,22.49
0.16,1.08,22.34
0.18,1.08,22.20
0.20,1.08,22.06
0.22,1.08,21.93
0.24,1.08,21.82
0.26,1.08,21.71
0.28,1.08,21.61
0.30,1.08,21.51
0.32,1.08,21.43
0.34,1.08,21.36
0.36,1.08,21.29
0.38,1.08,21.23
0.40,1.08,21.19
0.42,1.08,21.15
0.44,1.08,21.12
0.46,1.08,21.09
0.48,1.08,21.08
0.50,1.08,21.08
0.52,1.08,21.08
0.54,1.08,21.09
0.56,1.08,21.12
0.58,1.08,21.15
0.60,1.08,21.19
0.62,1.08,21.23
0.64,1.08,21.29
0.66,1.08,21.36
0.68,1.08,21.43
0.70,1.08,21.51
0.72,1.08,21.61
0.74,1.08,21.71
0.76,1.08,21.82
0.78,1.08,21.93
0.80,1.08,22.06
0.82,1.08,22.20
0.84,1.08,22.34
0.86,1.08,22.49
0.88,1.08,22.66
0.90,1.08,22.83
0.92,1.08,23.01
0.94,1.08,23.20
0.96,1.08,23.39
0.98,1.08,23.60
1.00,1.08,23.81
1.02,1.08,24.04
1.04,1.08,24.27
1.06,1.08,24.51
1.08,1.08,24.76
1.10,1.08,25.02
1.12,1.08,25.28
1.14,1.08,25.56
1.16,1.08,25.84
1.18,1.08,26.14
1.20,1.08,26.44
1.22,1.08,26.75
1.24,1.08,27.07
1.26,1.08,27.40
1.28,1.08,27.73
1.30,1.08,28.08
1.32,1.08,28.44
1.34,1.08,28.80
1.36,1.08,29.17
1.38,1.08,29.55
1.40,1.08,29.94
1.42,1.08,30.34
1.44,1.08,30.75
1.46,1.08,31.16
1.48,1.08,31.59
1.50,1.08,32.02
1.52,1.08,32.46
1.54,1.08,32.91
1.56,1.08,33.37
1.58,1.08,33.84
1.60,1.08,34.32
1.62,1.08,34.80
1.64,1.08,35.30
1.66,1.08,35.80
1.68,1.08,36.31
1.70,1.08,36.84
1.72,1.08,37.37
1.74,1.08,37.90
1.76,1.08,38.45
1.78,1.08,39.01
1.80,1.08,39.57
1.82,1.08,40.15
1.84,1.08,40.73
1.86,1.08,41.32
1.88,1.08,41.92
1.90,1.08,42.53
1.92,1.08,43.14
1.94,1.08,43.77
1.96,1.08,44.40
1.98,1.08,45.05
2.00,1.08,45.70
2.02,1.08,46.36
2.04,1.08,47.03
2.06,1.08,47.71
2.08,1.08,48.40
2.10,1.08,49.09
2.12,1.08,49.80
2.14,1.08,50.51
2.16,1.08,51.23
2.18,1.08,51.96
2.20,1.08,52.70
2.22,1.08,53.45
2.24,1.08,54.21
2.26,1.08,54.98
2.28,1.08,55.75
2.30,1.08,56.54
2.32,1.08,57.33
2.34,1.08,58.13
2.36,1.08,58.94
2.38,1.08,59.76
2.40,1.08,60.58
2.42,1.08,61.42
2.44,1.08,62.27
2.46,1.08,63.12
2.48,1.08,63.98
2.50,1.08,64.85
2.52,1.08,65.73
2.54,1.08,66.62
2.56,1.08,67.52
2.58,1.08,68.42
2.60,1.08,69.34
2.62,1.08,70.26
2.64,1.08,71.20
2.66,1.08,72.14
2.68,1.08,73.09
2.70,1.08,74.05
2.72,1.08,75.01
2.74,1.08,75.99
2.76,1.08,76.97
2.78,1.08,77.97
2.80,1.08,78.97
2.82,1.08,79.98
2.84,1.08,81.00
2.86,1.08,82.03
2.88,1.08,83.07
2.90,1.08,84.11
2.92,1.08,85.17
2.94,1.08,86.23
2.96,1.08,87.31
2.98,1.08,88.39
3.00,1.08,89.48
3.02,1.08,90.58
3.04,1.08,91.68
3.06,1.08,92.80
3.08,1.08,93.92
3.10,1.08,95.06
3.12,1.08,96.20
3.14,1.08,97.35
3.16,1.08,98.51
3.18,1.08,99.68
3.20,1.08,100.86
3.22,1.08,102.04
3.24,1.08,103.24
3.26,1.08,104.44
3.28,1.08,105.66
3.30,1.08,106.88
3.32,1.08,108.11
3.34,1.08,109.35
3.36,1.08,110.59
3.38,1.08,111.85
3.40,1.08,113.12
3.42,1.08,114.39
3.44,1.08,115.67
3.46,1.08,116.96
3.48,1.08,118.26
3.50,1.08,119.57
3.52,1.08,120.89
3.54,1.08,122.22
3.56,1.08,123.55
3.58,1.08,124.90
3.60,1.08,126.25
3.62,1.08,127.61
3.64,1.08,128.98
3.66,1.08,130.36
3.68,1.08,131.75
3.70,1.08,133.14
3.72,1.08,134.55
3.74,1.08,135.96
3.76,1.08,137.38
3.78,1.08,138.82
3.80,1.08,140.26
3.82,1.08,141.71
3.84,1.08,143.16
3.86,1.08,144.63
3.88,1.08,146.11
3.90,1.08,147.59
3.92,1.08,149.08
3.94,1.08,150.58
3.96,1.08,152.09
3.98,1.08,153.61
4.00,1.08,155.14
0.00,1.10,23.87
0.02,1.10,23.66
0.04,1.10,23.45
0.06,1.10,23.26
0.08,1.10,23.07
0.10,1.10,22.89
0.12,1.10,22.72
0.14,1.10,22.56
0.16,1.10,22.41
0.18,1.10,22.27
0.20,1.10,22.13
0.22,1.10,22.00
0.24,1.10,21.89
0.26,1.10,21.78
0.28,1.10,21.68
0.30,1.10,21.59
0.32,1.10,21.50
0.34,1.10,21.43
0.36,1.10,21.37
0.38,1.10,21.31
0.40,1.10,21.26
0.42,1.10,21.22
0.44,1.10,21.19
0.46,1.10,21.17
0.48,1.10,21.16
0.50,1.10,21.15
0.52,1.10,21.16
0.54,1.10,21.17
0.56,1.10,21.19
0.58,1.10,21.22
0.60,1.10,21.26
0.62,1.10,21.31
0.64,1.10,21.37
0.66,1.10,21.43
0.68,1.10,21.50
0.70,1.10,21.59
0.72,1.10,21.68
0.74,1.10,21.78
0.76,1.10,21.89
0.78,1.10,22.00
0.80,1.10,22.13
0.82,1.10,22.27
0.84,1.10,22.41
0.86,1.10,22.56
0.88,1.10,22.72
0.90,1.10,22.89
0.92,1.10,23.07
0.94,1.10,23.26
0.96,1.10,23.45
0.98,1.10,23.66
1.00,1.10,23.87
1.02,1.10,24.09
1.04,1.10,24.32
1.06,1.10,24.56
1.08,1.10,24.81
1.10,1.10,25.07
1.12,1.10,25.33
1.14,1.10,25.61
1.16,1.10,25.89
1.18,1.10,26.18
1.20,1.10,26.48
1.22,1.10,26.79
1.24,1.10,27.11
1.26,1.10,27.44
1.28,1.10,27.77
1.30,1.10,28.12
1.32,1.10,28.47
1.34,1.10,28.83
1.36,1.10,29.20
1.38,1.10,29.58
1.40,1.10,29.96
1.42,1.10,30.36
1.44,1.10,30.77
1.46,1.10,31.18
1.48,1.10,31.60
1.50,1.10,32.03
1.52,1.10,32.47
1.54,1.10,32.92
1.56,1.10,33.38
1.58,1.10,33.84
1.60,1.10,34.32
1.62,1.10,34.80
1.64,1.10,35.29
1.66,1.10,35.79
1.68,1.10,36.30
1.70,1.10,36.82
1.72,1.10,37.35
1.74,1.10,37.88
1.76,1.10,38.43
1.78,1.10,38.98
1.80,1.10,39.54
1.82,1.10,40.11
1.84,1.10,40.69
1.86,1.10,41.28
1.88,1.10,41.87
1.90,1.10,42.48
1.92,1.10,43.09
1.94,1.10,43.71
1.96,1.10,44.34
1.98,1.10,44.98
2.00,1.10,45.63
2.02,1.10,46.29
2.04,1.10,46.96
2.06,1.10,47.63
2.08,1.10,48.31
2.10,1.10,49.00
2.12,1.10,49.71
2.14,1.10,50.41
2.16,1.10,51.13
2.18,1.10,51.86
2.20,1.10,52.60
2.22,1.10,53.34
2.24,1.10,54.09
2.26,1.10,54.85
2.28,1.10,55.62
2.30,1.10,56.40
2.32,1.10,57.19
2.34,1.10,57.99
2.36,1.10,58.79
2.38,1.10,59.61
2.40,1.10,60.43
2.42,1.10,61.26
2.44,1.10,62.10
2.46,1.10,62.95
2.48,1.10,63.81
2.50,1.10,64.67
2.52,1.10,65.55
2.54,1.10,66.43
2.56,1.10,67.32
2.58,1.10,68.22
2.60,1.10,69.13
2.62,1.10,70.05
2.64,1.10,70.98
2.66,1.10,71.91
2.68,1.10,72.86
2.70,1.10,73.81
2.72,1.10,74.77
2.74,1.10,75.74
2.76,1.10,76.72
2.78,1.10,77.71
2.80,1.10,78.71
2.82,1.10,79.71
2.84,1.10,80.73
2.86,1.10,81.75
2.88,1.10,82.78
2.90,1.10,83.82
2.92,1.10,84.87
2.94,1.10,85.93
2.96,1.10,86.99
2.98,1.10,88.07
3.00,1.10,89.15
3.02,1.10,90.24
3.04,1.10,91.35
3.06,1.10,92.46
3.08,1.10,93.57
3.10,1.10,94.70
3.12,1.10,95.84
3.14,1.10,96.98
3.16,1.10,98.13
3.18,1.10,99.30
3.20,1.10,100.47
3.22,1.10,101.65
3.24,1.10,102.83
3.26,1.10,104.03
3.28,1.10,105.24
3.30,1.10,106.45
3.32,1.10,107.67
3.34,1.10,108.91
3.36,1.10,110.15
3.38,1.10,111.40
3.40,1.10,112.65
3.42,1.10,113.92
3.44,1.10,115.19
3.46,1.10,116.48
3.48,1.10,117.77
3.50,1.10,119.07
3.52,1.10,120.38
3.54,1.10,121.70
3.56,1.10,123.03
3.58,1.10,124.36
3.60,1.10,125.71
3.62,1.10,127.06
3.64,1.10,128.42
3.66,1.10,129.80
3.68,1.10,131.17
3.70,1.10,132.56
3.72,1.10,133.96
3.74,1.10,135.37
3.76,1.10,136.78
3.78,1.10,138.20
3.80,1.10,139.64
3.82,1.10,141.08
3.84,1.10,142.52
3.86,1.10,143.98
3.88,1.10,145.45
3.90,1.10,146.92
3.92,1.10,148.41
3.94,1.10,149.90
3.96,1.10,151.40
3.98,1.10,152.91
4.00,1.10,154.43
0.00,1.12,23.93
0.02,1.12,23.72
0.04,1.12,23.52
0.06,1.12,23.32
0.08,1.12,23.14
0.10,1.12,22.96
0.12,1.12,22.79
0.14,1.12,22.63
0.16,1.12,22.48
0.18,1.12,22.34
0.20,1.12,22.20
0.22,1.12,22.08
0.24,1.12,21.96
0.26,1.12,21.85
0.28,1.12,21.75
0.30,1.12,21.66
0.32,1.12,21.58
0.34,1.12,21.51
0.36,1.12,21.44
0.38,1.12,21.39
0.40,1.12,21.34
0.42,1.12,21.30
0.44,1.12,21.27
0.46,1.12,21.25
0.48,1.12,21.23
0.50,1.12,21.23
0.52,1.12,21.23
0.54,1.12,21.25
0.56,1.12,21.27
0.58,1.12,21.30
0.60,1.12,21.34
0.62,1.12,21.39
0.64,1.12,21.44
0.66,1.12,21.51
0.68,1.12,21.58
0.70,1.12,21.66
0.72,1.12,21.75
0.74,1.12,21.85
0.76,1.12,21.96
0.78,1.12,22.08
0.80,1.12,22.20
0.82,1.12,22.34
0.84,1.12,22.48
0.86,1.12,22.63
0.88,1.12,22.79
0.90,1.12,22.96
0.92,1.12,23.14
0.94,1.12,23.32
0.96,1.12,23.52
0.98,1.12,23.72
1.00,1.12,23.93
1.02,1.12,24.15
1.04,1.12,24.38
1.06,1.12,24.62
1.08,1.12,24.87
1.10,1.12,25.12
1.12,1.12,25.39
1.14,1.12,25.66
1.16,1.12,25.94
1.18,1.12,26.23
1.20,1.12,26.53
1.22,1.12,26.84
1.24,1.12,27.15
1.26,1.12,27.48
1.28,1.12,27.81
1.30,1.12,28.15
1.32,1.12,28.50
1.34,1.12,28.86
1.36,1.12,29.23
1.38,1.12,29.61
1.40,1.12,29.99
1.42,1.12,30.38
1.44,1.12,30.79
1.46,1.12,31.20
1.48,1.12,31.62
1.50,1.12,32.05
1.52,1.12,32.48
1.54,1.12,32.93
1.56,1.12,33.38
1.58,1.12,33.85
1.60,1.12,34.32
1.62,1.12,34.80
1.64,1.12,35.29
1.66,1.12,35.78
1.68,1.12,36.29
1.70,1.12,36.81
1.72,1.12,37.33
1.74,1.12,37.86
1.76,1.12,38.40
1.78,1.12,38.95
